Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_3,VGND,li1,9.6600,48.9600,0.000000
FILLER_13_160,VGND,li1,79.5800,48.9600,0.000000
FILLER_13_152,VGND,li1,77.2800,48.9600,0.000000
FILLER_13_136,VGND,li1,68.3100,48.9600,0.000000
FILLER_13_132,VGND,li1,67.1600,48.9600,0.000000
FILLER_13_113,VGND,li1,59.3400,48.9600,0.000000
FILLER_13_111,VGND,li1,56.8100,48.9600,0.000000
FILLER_13_99,VGND,li1,53.8200,48.9600,0.000000
FILLER_13_93,VGND,li1,48.5300,48.9600,0.000000
FILLER_13_87,VGND,li1,46.9200,48.9600,0.000000
FILLER_13_75,VGND,li1,42.7800,48.9600,0.000000
FILLER_13_53,VGND,li1,30.5900,48.9600,0.000000
FILLER_13_30,VGND,li1,20.2400,48.9600,0.000000
FILLER_13_12,VGND,li1,11.2700,48.9600,0.000000
FILLER_13_3,VGND,li1,7.1300,48.9600,0.000000
FILLER_12_184,VGND,li1,90.3900,43.5200,0.000000
FILLER_12_178,VGND,li1,88.7800,43.5200,0.000000
FILLER_12_166,VGND,li1,82.3400,43.5200,0.000000
FILLER_12_141,VGND,li1,70.6100,43.5200,0.000000
FILLER_12_134,VGND,li1,68.5400,43.5200,0.000000
FILLER_12_122,VGND,li1,64.4000,43.5200,0.000000
FILLER_12_111,VGND,li1,57.2700,43.5200,0.000000
FILLER_12_99,VGND,li1,53.8200,43.5200,0.000000
FILLER_12_85,VGND,li1,45.3100,43.5200,0.000000
FILLER_12_83,VGND,li1,43.9300,43.5200,0.000000
FILLER_12_77,VGND,li1,42.3200,43.5200,0.000000
FILLER_12_71,VGND,li1,38.4100,43.5200,0.000000
FILLER_12_66,VGND,li1,36.1100,43.5200,0.000000
FILLER_12_60,VGND,li1,34.5000,43.5200,0.000000
FILLER_12_53,VGND,li1,30.3600,43.5200,0.000000
FILLER_12_45,VGND,li1,28.0600,43.5200,0.000000
FILLER_12_38,VGND,li1,23.6900,43.5200,0.000000
FILLER_12_26,VGND,li1,17.9400,43.5200,0.000000
FILLER_12_19,VGND,li1,14.7200,43.5200,0.000000
FILLER_12_7,VGND,li1,10.1200,43.5200,0.000000
FILLER_11_182,VGND,li1,89.9300,43.5200,0.000000
FILLER_11_174,VGND,li1,87.4000,43.5200,0.000000
FILLER_11_121,VGND,li1,62.5600,43.5200,0.000000
FILLER_11_102,VGND,li1,53.1300,43.5200,0.000000
FILLER_11_85,VGND,li1,44.8500,43.5200,0.000000
FILLER_11_45,VGND,li1,26.4500,43.5200,0.000000
FILLER_11_37,VGND,li1,24.3800,43.5200,0.000000
